x,y,amenity,classification,key_value,category
77.115816,28.6981024,,activity,{'shop': 'alcohol'},commercial
77.1022914,28.7057871,atm,activity,{'amenity': 'atm'},commercial
77.1023916,28.7117973,school,activity,{'amenity': 'school'},commercial
77.1140484,28.7170956,,activity,{'shop': 'convenience'},commercial
77.0958863,28.7028126,hospital,activity,{'amenity': 'hospital'},commercial
77.1142328,28.7162191,theatre,activity,{'amenity': 'theatre'},commercial
77.0933913,28.7003419,,activity,{'shop': 'furniture'},commercial
77.0976064,28.7027493,place_of_worship,activity,{'building': 'mosque'},non_commercial
77.1140333,28.7163597,fast_food,activity,{'amenity': 'fast_food'},commercial
77.11293,28.7185364,,activity,{'shop': 'convenience'},commercial
77.1289818,28.7060266,hospital,activity,{'amenity': 'hospital'},commercial
77.2151512,28.6357899,community_centre,activity,{'amenity': 'community_centre'},commercial
77.2062561,28.5563371,bar,activity,{'amenity': 'bar'},commercial
77.1858643,28.5403996,atm,activity,{'amenity': 'atm'},commercial
77.1809133,28.5493889,atm,activity,{'amenity': 'atm'},commercial
77.3096937,28.5922147,,activity,{'shop': 'clothes'},commercial
77.3100288,28.595434,,activity,{'shop': 'clothes'},commercial
77.3100288,28.595434,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2261061,28.5998639,bar,activity,{'amenity': 'bar'},commercial
77.2261768,28.5998176,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2261911,28.5997702,cafe,activity,{'amenity': 'cafe'},commercial
77.2146,28.62632,bank,activity,{'amenity': 'bank'},commercial
77.0348741,28.6444573,atm,activity,{'amenity': 'atm'},commercial
77.2169833,28.6306708,cinema,activity,{'amenity': 'cinema'},commercial
77.216031,28.54821,social_facility,activity,{'amenity': 'social_facility'},commercial
77.2147624,28.6412137,restaurant,activity,{'amenity': 'restaurant'},commercial
77.069034,28.654694,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1420464,28.647204,atm,activity,{'amenity': 'atm'},commercial
77.1386099,28.6443349,bus_station,activity,{'amenity': 'bus_station'},commercial
77.1430207,28.6483037,bank,activity,{'amenity': 'bank'},commercial
77.1437436,28.6491765,pub,activity,{'amenity': 'pub'},commercial
77.1387433,28.6438892,hospital,activity,"{'amenity': 'hospital', 'shop': 'wine'}",commercial
77.1395345,28.6428928,,activity,{'shop': 'supermarket'},commercial
77.20989,28.689878,college,activity,{'amenity': 'college'},commercial
77.1977758,28.6468148,,activity,{'shop': 'car_repair'},commercial
77.0567573,28.6220992,atm,activity,{'amenity': 'atm'},commercial
77.1841686,28.5371112,college,activity,{'amenity': 'college'},commercial
77.2271618,28.6604974,taxi,activity,{'amenity': 'taxi'},commercial
77.1163313,28.5915123,car_wash,activity,{'amenity': 'car_wash'},commercial
77.1176347,28.5904024,school,activity,{'amenity': 'school'},commercial
77.2418175,28.6441975,atm,activity,{'amenity': 'atm'},commercial
77.2155347,28.6415909,restaurant,activity,{'amenity': 'restaurant'},commercial
77.0854404,28.5551179,fast_food,activity,{'amenity': 'fast_food'},commercial
77.0858145,28.5545719,cafe,activity,{'amenity': 'cafe'},commercial
77.0852308,28.5553735,cafe,activity,{'amenity': 'cafe'},commercial
77.0850162,28.5556357,fast_food,activity,{'amenity': 'fast_food'},commercial
77.0849545,28.5556855,,activity,{'shop': 'jewelry'},commercial
77.0846809,28.556259,,activity,{'shop': 'bakery'},commercial
77.1840092,28.4496992,fuel,activity,{'amenity': 'fuel'},commercial
77.2261104,28.4300428,police,activity,{'amenity': 'police'},commercial
77.22613,28.4302171,atm,activity,{'amenity': 'atm'},commercial
77.2266802,28.4308358,clinic,activity,{'amenity': 'clinic'},commercial
77.2280367,28.6271011,embassy,activity,{'amenity': 'embassy'},commercial
77.2181178,28.6204506,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2323979,28.6098311,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2302149,28.6080303,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2473198,28.5283758,,activity,{'leisure': 'pitch'},commercial
77.2466778,28.52841,,activity,{'leisure': 'pitch'},commercial
77.2470786,28.5284131,,activity,{'leisure': 'pitch'},commercial
77.2476709,28.5284474,,activity,{'leisure': 'pitch'},commercial
77.2472737,28.5288525,,activity,{'leisure': 'pitch'},commercial
77.2475113,28.5288525,,activity,{'leisure': 'pitch'},commercial
77.2475042,28.529027,,activity,{'leisure': 'pitch'},commercial
77.2473765,28.5291547,,activity,{'leisure': 'pitch'},commercial
77.169937,28.7051675,school,activity,{'amenity': 'school'},commercial
77.2971397,28.592239,,activity,{'shop': 'supermarket'},commercial
77.2946184,28.5946223,,activity,{'shop': 'supermarket'},commercial
77.2999565,28.6381513,,activity,{'leisure': 'park'},commercial
77.2110064,28.6452167,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2103819,28.6424044,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2279557,28.6021414,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1853088,28.5406103,atm,activity,{'amenity': 'atm'},commercial
77.2206084,28.6298225,bank,activity,{'amenity': 'bank'},commercial
77.2210523,28.6307208,bar,activity,{'amenity': 'bar'},commercial
77.2045509,28.6302916,,activity,{'shop': 'florist'},commercial
77.2817747,28.7059612,atm,activity,{'amenity': 'atm'},commercial
77.2183297,28.5557691,restaurant,activity,{'amenity': 'restaurant'},commercial
77.218435,28.555014,school,activity,{'amenity': 'school'},commercial
77.1705836,28.5798995,,activity,{'shop': 'supermarket'},commercial
77.18232,28.5662,,activity,{'shop': 'supermarket'},commercial
77.194833,28.753882,post_office,activity,{'amenity': 'post_office'},commercial
77.1726168,28.5808948,post_office,activity,{'amenity': 'post_office'},commercial
77.2523503,28.5485646,,activity,{'shop': 'supermarket'},commercial
77.1326402,28.5385446,fuel,activity,{'amenity': 'fuel'},commercial
77.1285737,28.5432647,atm,activity,{'amenity': 'atm'},commercial
77.128262,28.5441966,atm,activity,{'amenity': 'atm'},commercial
77.2244859,28.6043402,fuel,activity,{'amenity': 'fuel'},commercial
77.1970972,28.5594777,bar,activity,{'amenity': 'bar'},commercial
77.2302094,28.6086972,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2472534,28.5696651,,activity,{'shop': 'jewelry'},commercial
77.2258487,28.6565053,,activity,{'shop': 'gift'},commercial
77.2261898,28.5996018,,activity,{'shop': 'bakery'},commercial
77.2307127,28.5734067,,activity,{'shop': 'bakery'},commercial
77.21807,28.6333804,,activity,{'shop': 'bakery'},commercial
77.230405,28.5738739,,activity,{'shop': 'bakery'},commercial
77.2304239,28.5737737,,activity,{'shop': 'bakery'},commercial
77.2264696,28.5999376,,activity,{'shop': 'bakery'},commercial
77.2472775,28.6279577,,activity,{'shop': 'bakery'},commercial
77.242118,28.5526234,,activity,{'shop': 'bakery'},commercial
77.2398344,28.5965,,activity,{'shop': 'bakery'},commercial
77.1928613,28.6482466,,activity,{'shop': 'bakery'},commercial
77.1929425,28.6481583,,activity,{'shop': 'bakery'},commercial
77.2288691,28.6474152,,activity,{'shop': 'bakery'},commercial
77.2324574,28.6500162,,activity,{'shop': 'bakery'},commercial
77.167632,28.5725494,,activity,{'shop': 'bakery'},commercial
77.1981227,28.5177312,cafe,activity,{'amenity': 'cafe'},commercial
77.1936521,28.6018922,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2335183,28.6494365,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2336645,28.6482081,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1942344,28.5541455,,activity,{'shop': 'bakery'},commercial
77.2043433,28.6349833,,activity,{'shop': 'bakery'},commercial
77.2319773,28.6294635,,activity,{'shop': 'bakery'},commercial
77.2117033,28.6481235,,activity,{'shop': 'bakery'},commercial
77.2345987,28.6565844,,activity,{'shop': 'bakery'},commercial
77.1084836,28.6137467,,activity,{'shop': 'bakery'},commercial
77.1567463,28.5937325,,activity,{'shop': 'bakery'},commercial
77.2245814,28.5896534,,activity,{'shop': 'bakery'},commercial
77.2212566,28.6335111,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2305038,28.6562246,,activity,{'shop': 'bakery'},commercial
77.2053756,28.6246459,atm,activity,{'amenity': 'atm'},commercial
77.2063106,28.5597563,,activity,{'shop': 'car'},commercial
77.2182562,28.6423302,restaurant,activity,{'amenity': 'restaurant'},commercial
77.218265,28.642273,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2182489,28.6424057,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2182429,28.6424536,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2126048,28.6347993,,activity,{'shop': 'convenience'},commercial
77.1517534,28.6933542,atm,activity,{'amenity': 'atm'},commercial
77.1516171,28.692716,bank,activity,{'amenity': 'bank'},commercial
77.2044948,28.644713,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2107276,28.536688,atm,activity,{'amenity': 'atm'},commercial
77.210671,28.5366308,bank,activity,{'amenity': 'bank'},commercial
77.2107926,28.5365523,bank,activity,{'amenity': 'bank'},commercial
77.208157,28.5352358,bank,activity,{'amenity': 'bank'},commercial
77.1982197,28.5385666,bank,activity,{'amenity': 'bank'},commercial
77.2046567,28.5528178,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2053258,28.5570687,bank,activity,{'amenity': 'bank'},commercial
77.2053108,28.5567211,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2049515,28.556265,school,activity,{'amenity': 'school'},commercial
77.1389666,28.5725158,food_court,activity,{'amenity': 'food_court'},commercial
77.1371836,28.6168066,school,activity,{'amenity': 'school'},commercial
77.0713655,28.5864775,clinic,activity,{'amenity': 'clinic'},commercial
77.2934473,28.6403964,hospital,activity,{'amenity': 'hospital'},commercial
77.1357397,28.5382,,activity,{'shop': 'greengrocer'},commercial
77.0359313,28.5964599,,activity,{'shop': 'supermarket'},commercial
77.2355114,28.5129853,clinic,activity,{'amenity': 'clinic'},commercial
77.2220134,28.5798966,cafe,activity,{'amenity': 'cafe'},commercial
77.2113691,28.6406664,cafe,activity,{'amenity': 'cafe'},commercial
77.2840423,28.6701353,school,activity,"{'amenity': 'school', 'shop': 'cosmetics'}",commercial
77.2147806,28.6417215,cafe,activity,{'amenity': 'cafe'},commercial
77.284189,28.6707258,atm,activity,{'amenity': 'atm'},commercial
77.2270228,28.6978053,,activity,{'shop': 'travel_agency'},commercial
77.2615535,28.5380689,atm,activity,{'amenity': 'atm'},commercial
77.2077833,28.6321017,restaurant,activity,{'amenity': 'restaurant'},commercial
77.217099,28.6405446,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2127435,28.6409944,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2126592,28.6426317,dentist,activity,{'amenity': 'dentist'},commercial
77.2437266,28.5841128,,activity,{'shop': 'beauty'},commercial
77.0591164,28.5611545,school,activity,{'amenity': 'school'},commercial
77.0543873,28.5558238,fuel,activity,{'amenity': 'fuel'},commercial
77.0764733,28.6306468,clinic,activity,{'amenity': 'clinic'},commercial
77.0764877,28.6309047,clinic,activity,{'amenity': 'clinic'},commercial
77.2172701,28.6299114,restaurant,activity,{'amenity': 'restaurant'},commercial
77.29127,28.5540358,,activity,{'shop': 'computer'},commercial
77.1957658,28.6465886,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2206528,28.7120656,fountain,activity,{'amenity': 'fountain'},commercial
77.2151372,28.6117681,fountain,activity,{'amenity': 'fountain'},commercial
77.2170398,28.5271114,restaurant,activity,{'amenity': 'restaurant'},commercial
77.175441,28.5841578,school,activity,{'amenity': 'school'},commercial
77.2638615,28.6779107,,activity,{'shop': 'computer'},commercial
77.2135184,28.641127,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2262872,28.5999644,bar,activity,{'amenity': 'bar'},commercial
77.0816478,28.5934549,hospital,activity,{'amenity': 'hospital'},commercial
77.1639704,28.5801397,embassy,activity,{'amenity': 'embassy'},commercial
77.1648102,28.5786627,bank,activity,{'amenity': 'bank'},commercial
77.1651434,28.5784813,veterinary,activity,{'amenity': 'veterinary'},commercial
77.1645356,28.5801467,bank,activity,{'amenity': 'bank'},commercial
77.1659746,28.5794976,,activity,{'leisure': 'playground'},commercial
77.1839126,28.6453864,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1838674,28.6433247,clinic,activity,{'amenity': 'clinic'},commercial
77.2991816,28.6206063,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2000632,28.5172818,cafe,activity,{'amenity': 'cafe'},commercial
77.2201752,28.6572751,,activity,{'shop': 'greengrocer'},commercial
77.2208376,28.6354055,,activity,{'shop': 'travel_agency'},commercial
77.177181,28.5904651,embassy,activity,{'amenity': 'embassy'},commercial
77.2159495,28.6317854,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1683768,28.5883619,school,activity,{'amenity': 'school'},commercial
77.1901914,28.6474425,,activity,{'shop': 'beauty'},commercial
77.1900864,28.6495943,,activity,{'shop': 'beauty'},commercial
77.2598548,28.5903554,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2206262,28.6314625,cafe,activity,{'amenity': 'cafe'},commercial
77.2399952,28.6478146,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2357403,28.5489973,,activity,{'shop': 'mall'},commercial
77.0932462,28.724629,school,activity,{'amenity': 'school'},commercial
77.2200077,28.6305266,bar,activity,{'amenity': 'bar'},commercial
77.2155005,28.6413331,bureau_de_change,activity,{'amenity': 'bureau_de_change'},commercial
77.2193166,28.6425769,atm,activity,{'amenity': 'atm'},commercial
77.2193198,28.6425338,atm,activity,{'amenity': 'atm'},commercial
77.0477044,28.5788498,,activity,{'shop': 'hardware'},commercial
77.2126308,28.6415665,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2796696,28.6177243,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2794765,28.6176795,atm,activity,{'amenity': 'atm'},commercial
77.2167598,28.6414981,bureau_de_change,activity,{'amenity': 'bureau_de_change'},commercial
77.2236325,28.6965737,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2077982,28.5527397,atm,activity,{'amenity': 'atm'},commercial
77.2064208,28.5583994,hospital,activity,{'amenity': 'hospital'},commercial
77.1775233,28.5546315,atm,activity,{'amenity': 'atm'},commercial
77.2077666,28.5529784,cafe,activity,{'amenity': 'cafe'},commercial
77.2063338,28.5563358,bank,activity,{'amenity': 'bank'},commercial
77.2044763,28.5510312,ice_cream,activity,{'amenity': 'ice_cream'},commercial
77.2070525,28.5605891,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2163699,28.645479,cafe,activity,{'amenity': 'cafe'},commercial
77.2420113,28.5533068,,activity,{'leisure': 'playground'},commercial
77.2466033,28.5503853,,activity,{'leisure': 'playground'},commercial
77.2455733,28.5501969,,activity,{'leisure': 'fitness_centre'},commercial
77.246496,28.5498764,,activity,{'leisure': 'playground'},commercial
77.2470753,28.5501026,,activity,{'leisure': 'playground'},commercial
77.1281505,28.7359418,fuel,activity,{'amenity': 'fuel'},commercial
77.126039,28.7369367,school,activity,{'amenity': 'school'},commercial
77.2218852,28.6310412,,activity,{'shop': 'books'},commercial
77.1192683,28.6672719,fuel,activity,{'amenity': 'fuel'},commercial
77.1296588,28.6630382,fuel,activity,{'amenity': 'fuel'},commercial
77.1424226,28.6689849,,activity,{'shop': 'supermarket'},commercial
77.2206088,28.6353146,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2212936,28.6333695,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2196874,28.6270709,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2214473,28.6325028,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2204075,28.630182,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2327676,28.557032,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2275636,28.6005965,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2426451,28.5812648,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2192923,28.643335,,activity,{'shop': 'ticket'},commercial
77.1981377,28.6727655,,activity,{'leisure': 'garden'},commercial
77.1992883,28.6721031,,activity,{'leisure': 'playground'},commercial
77.2108048,28.6409867,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2804943,28.6712448,atm,activity,{'amenity': 'atm'},commercial
77.2815699,28.6714431,atm,activity,{'amenity': 'atm'},commercial
77.2446429,28.5624857,restaurant,activity,{'amenity': 'restaurant'},commercial
77.186645,28.5462512,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1960715,28.5455858,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.1838262,28.5473981,atm,activity,{'amenity': 'atm'},commercial
